Product,Sub-product,Issue,Sub-issue,State,Company,Company response,Timely response?,Complaint ID,ZIP code
3,25,31,17,8,494,1,1,1195951,80227
0,28,58,22,40,1361,1,1,1197456,44102
6,6,54,22,40,996,1,1,1197452,44140
1,38,21,22,12,842,1,1,1197450,33771
6,6,54,22,6,1498,1,1,1197470,85251
6,6,54,22,6,1498,1,1,1197469,85251
6,29,55,22,7,1247,1,1,1197472,95350
3,25,49,1,30,494,1,1,1197501,38804
0,4,36,22,42,190,2,1,1197522,97378
2,25,82,22,34,1498,1,1,1197516,69336
4,7,40,3,7,1064,1,1,1197528,92075
4,25,46,42,52,966,1,1,1197558,23451
0,4,1,22,7,1024,1,1,1195977,92315
4,27,23,15,38,486,3,1,1197629,89511
4,7,23,6,40,27,1,1,1197616,45065
3,25,49,20,50,494,1,1,1196191,79424
2,25,63,22,7,1498,1,1,1197827,92592
3,25,49,20,24,494,1,1,1195988,70605
2,25,22,22,8,279,1,1,1194682,80209
4,27,23,15,40,1149,1,1,1197849,45244
3,25,49,20,32,494,1,1,1196168,28027
3,25,49,20,50,494,3,1,1196045,79323
3,25,49,1,12,494,1,1,1196260,34655
3,25,49,26,27,494,3,1,1196186,49008
3,25,49,20,50,494,1,1,1196187,79316
3,25,49,20,50,494,1,1,1196190,79342
3,25,83,28,24,494,3,1,1196185,21205
0,4,1,22,13,473,1,1,1196184,30312
4,21,24,11,7,336,1,1,1196189,90631
2,25,75,22,56,113,1,1,1194683,53590
3,25,49,20,39,494,1,1,1196188,10001
3,25,83,28,10,494,3,1,1196207,20019
0,28,36,22,42,1329,1,1,1196228,97049
4,32,23,15,8,1026,0,1,1196206,80910
6,6,55,22,18,1200,1,1,1196197,60608
3,25,83,28,52,494,1,1,1196195,24012
3,25,31,21,47,494,1,1,1196208,29016
3,25,31,21,13,494,1,1,1196212,30083
0,4,1,22,42,190,2,1,1196211,97123
1,42,60,22,12,190,1,1,1196222,33160
0,4,58,22,6,279,2,1,1196226,85323
0,4,36,22,7,1498,1,1,1196220,93308
3,25,49,35,18,494,1,1,1196219,60445
3,25,83,28,32,494,1,1,1196224,27313
2,25,76,22,7,279,1,1,1196223,91903
2,25,22,22,36,312,1,1,1196336,8054
0,4,1,22,7,729,1,1,1196275,95357
1,19,60,22,40,262,1,0,1194591,45042
6,6,54,22,7,1498,1,1,1196234,91344
6,6,55,22,7,1498,1,1,1195470,93245
3,25,49,0,2,494,1,1,1196274,36542
10,26,16,22,12,1415,1,1,1196273,33065
2,25,86,22,29,190,2,1,1196242,63021
4,21,23,6,7,1344,3,1,1196256,92024
0,4,58,22,12,1157,2,1,1196250,34488
3,25,49,1,50,504,1,1,1196268,75216
2,25,22,22,18,190,2,1,1196262,60139
6,29,55,22,42,729,2,1,1196261,97007
0,4,36,22,13,533,2,1,1196263,30152
10,26,16,22,39,729,1,1,1196335,10543
1,19,80,22,7,312,1,1,1196301,95148
3,25,49,20,18,494,1,1,1196289,60640
4,32,24,11,36,981,1,1,1196285,8005
6,17,55,22,21,644,1,1,1196281,41051
6,6,54,22,7,1024,0,1,1196280,96022
3,25,49,35,18,494,3,1,1196298,60640
3,25,49,20,18,504,3,1,1196291,60640
3,25,49,20,18,1398,3,1,1196290,60640
4,7,37,25,18,486,1,1,1196292,60640
2,25,45,22,18,661,1,1,1196297,60640
4,21,24,14,18,1461,1,1,1196296,60640
4,25,24,12,18,1173,3,1,1196293,60640
2,25,4,22,7,450,1,1,1196333,93103
6,5,55,22,7,279,1,1,1196319,91326
3,25,83,28,7,494,3,1,1196306,90630
4,25,37,25,55,942,1,1,1196304,98059
8,25,74,22,40,262,1,0,1196303,43017
1,42,60,22,7,279,2,1,1196314,90069
1,19,73,22,50,190,1,1,1196307,75223
0,4,72,22,7,729,2,1,1196313,91007
6,6,54,22,9,1229,0,1,1196312,6840
4,27,37,25,57,1401,1,1,1196324,26757
10,26,16,22,49,966,1,1,1196322,37130
4,7,40,3,12,729,1,1,1196320,32459
6,6,77,22,27,312,1,1,1196330,49015
6,11,27,22,36,285,1,1,1196326,8753
6,11,7,22,37,1005,1,1,1196329,87144
4,25,24,11,8,943,1,1,1196331,80537
6,6,55,22,55,644,1,1,1196327,98501
3,25,49,20,40,1398,3,1,1196354,45219
2,25,29,22,50,1341,1,1,1196343,76033
6,5,54,22,9,996,1,1,1196337,6751
4,27,24,11,52,454,1,1,1196341,22003
4,25,23,15,29,1466,1,1,1196340,63025
4,21,24,14,12,858,1,1,1196338,32824
4,21,37,25,12,655,1,1,1196339,32824
4,32,81,43,8,1011,3,1,1196352,80917
4,7,37,38,51,486,3,1,1196348,84651
6,5,55,22,27,644,1,1,1196347,48180
8,25,21,22,50,15,1,1,1196345,76437
4,25,24,11,40,356,5,0,1196351,43230
4,27,24,11,40,1401,1,1,1196362,43506
6,6,54,22,38,955,1,1,1196360,89135
6,6,7,22,36,813,1,1,1196361,8886
2,25,28,22,43,450,1,1,1197619,19104
3,25,83,29,7,504,3,1,1196355,93534
2,25,35,22,16,565,1,1,1196359,52591
10,26,34,22,54,1097,1,1,1196358,5156
4,7,81,44,7,1016,5,0,1195429,95816
2,25,13,22,28,279,1,1,1195427,55420
6,6,55,22,12,729,1,1,1195425,32224
3,25,49,0,28,504,3,1,1194641,55416
0,4,36,22,7,1435,1,1,1195416,94544
4,21,23,46,23,859,1,1,1195419,1830
0,28,1,22,28,1498,1,1,1195417,55407
6,29,54,22,4,955,1,1,1195421,72118
6,17,54,22,12,1024,1,1,1195463,33131
3,25,49,0,7,1398,1,1,1195450,92054
10,26,34,22,18,1097,1,1,1195435,60169
9,16,43,22,7,353,1,1,1195430,94509
4,27,37,38,25,489,3,1,1195443,4042
2,25,71,22,39,598,1,1,1195439,10028
6,6,55,22,6,996,1,1,1195438,85041
2,25,13,22,13,533,2,1,1195649,30305
3,25,49,0,7,494,1,1,1195451,92054
6,11,55,22,43,190,2,1,1194640,19128
6,5,54,22,7,1498,1,1,1195520,94538
4,27,24,11,12,1307,1,1,1195475,32222
10,26,44,22,2,550,1,1,1195478,36054
2,25,32,22,7,729,1,1,1195481,93634
4,7,46,42,28,596,1,1,1195495,55436
3,25,49,0,12,293,3,1,1194599,32839
2,25,45,22,12,312,2,1,1194639,33437
6,29,55,22,7,122,1,1,1195488,94545
2,25,86,22,18,1419,1,1,1194598,60630
3,25,47,36,23,518,1,1,1194595,2066
10,26,34,22,54,966,1,1,1194637,5403
3,25,83,29,12,504,1,1,1194636,34637
4,21,46,42,50,415,1,1,1194605,76248
6,6,55,22,52,1263,1,1,1194603,20176
0,28,72,22,13,113,2,1,1194600,30281
4,32,81,43,8,723,1,1,1194631,80916
10,26,34,22,27,612,1,1,1194621,49015
4,21,23,15,32,768,1,1,1194617,28054
4,21,37,25,12,1264,1,1,1195506,33743
4,7,37,38,28,1532,1,1,1195497,55436
3,25,49,32,36,504,1,1,1195502,7753
3,25,49,32,12,1398,1,1,1195245,33161
3,25,49,20,50,1398,1,1,1194651,79424
3,25,49,20,38,504,3,1,1195546,89147
0,4,1,22,18,1419,1,1,1194709,60515
3,25,31,17,50,504,1,1,1195636,75287
6,6,55,22,20,996,1,1,1195061,67505
4,7,24,12,55,312,3,1,1195598,98589
0,28,87,22,40,1419,2,1,1194788,44017
0,4,36,22,38,1498,1,1,1195589,89142
4,25,24,11,41,1401,1,1,1195413,73120
3,25,49,0,7,494,1,1,1195399,93441
6,6,55,22,27,1419,1,1,1195523,49712
4,27,24,11,50,1514,1,1,1195541,77498
4,25,23,15,47,919,5,0,1195551,29906
4,25,37,24,52,578,1,1,1194711,22201
4,27,37,25,9,1401,1,1,1194650,6098
6,17,55,22,7,312,2,1,1195566,90211
6,6,55,22,23,312,1,1,1195554,2360
2,25,82,22,34,113,1,1,1195552,69336
4,27,23,15,35,1151,1,1,1195561,3103
2,25,45,22,39,312,3,1,1194649,11772
4,12,23,6,19,466,1,1,1195570,46017
4,12,23,6,19,466,1,1,1195569,46017
6,6,54,22,6,1207,1,1,1195574,85286
6,29,54,22,32,579,1,1,1194646,27597
4,7,40,3,12,1173,1,1,1195573,33133
4,7,40,3,39,729,1,1,1194525,11733
6,29,77,22,7,190,3,1,1195575,93721
4,27,37,24,50,76,1,1,1194703,76012
6,6,55,22,7,122,1,1,1195597,95831
6,29,54,22,12,1498,1,1,1194668,33029
8,25,15,22,38,828,1,1,1195596,89117
2,25,0,22,36,598,2,1,1194654,8035
0,28,1,22,52,190,1,1,1195008,24283
4,27,46,42,10,695,1,1,1195030,20019
4,25,46,8,24,1064,3,1,1195591,20866
3,25,49,20,50,504,3,1,1194652,79424
6,6,55,22,50,175,1,1,1195060,75002
0,4,1,22,39,729,1,1,1194665,11224
4,25,23,45,36,966,1,1,1195027,7047
0,37,1,22,43,1498,1,1,1194656,19454
4,27,37,25,12,1149,1,1,1195013,33190
6,6,54,22,7,1498,1,1,1195593,95762
4,27,24,11,12,489,3,1,1195012,33190
4,27,40,3,12,942,1,1,1195011,33190
6,11,54,22,39,190,3,1,1195010,11978
4,21,37,24,8,935,1,1,1195016,80012
2,25,70,22,7,1498,1,1,1195025,98460
6,6,7,22,40,1111,1,1,1194658,44256
1,42,80,22,50,1230,1,1,1194657,76087
6,6,27,22,21,729,1,1,1194702,40245
3,25,49,1,13,494,1,1,1195050,30072
6,6,55,22,57,1247,1,1,1195052,25550
4,25,24,11,7,1097,1,1,1194697,94611
4,27,24,11,7,489,3,1,1194673,93729
4,21,23,15,50,25,1,1,1195049,77064
0,4,1,22,7,1498,0,1,1194695,94108
10,26,34,22,40,550,1,1,1195034,43615
0,4,1,22,32,1157,1,1,1194688,28314
6,29,55,22,7,190,1,1,1195038,94920
5,10,43,22,12,556,1,1,1194678,33170
6,6,54,22,7,955,1,1,1194674,95304
3,25,49,1,13,504,4,1,1195051,30072
3,25,49,1,50,1398,1,1,1195635,75287
0,4,87,22,7,661,2,1,1195062,92657
0,4,1,22,24,1329,1,1,1195096,20743
6,29,55,22,6,955,1,1,1195080,85142
6,6,54,22,46,729,1,1,1195077,2908
6,17,77,22,22,279,1,1,1195066,70006
6,6,55,22,39,955,1,1,1195071,14051
6,11,55,22,36,996,1,1,1195068,8515
4,25,24,11,40,277,1,1,1195082,44119
2,25,0,22,24,1329,1,1,1195457,20876
6,6,7,22,12,729,1,1,1195629,33010
0,37,1,22,27,729,1,1,1195081,48383
3,25,49,20,47,494,1,1,1195243,29016
3,25,49,32,23,1398,1,1,1195097,2151
6,17,55,22,7,190,1,1,1195095,90746
6,11,54,22,43,955,1,1,1195628,19128
0,4,1,22,43,1024,1,1,1195601,19121
4,25,37,24,13,1401,1,1,1195600,30318
3,25,47,33,7,504,1,1,1195088,92869
3,25,49,20,47,504,1,1,1195242,29016
4,7,37,38,7,279,1,1,1195138,92680
6,6,54,22,43,190,1,1,1195181,18951
4,27,46,42,8,942,1,1,1195102,80922
4,27,37,38,7,1064,1,1,1195135,90805
3,25,83,29,52,494,3,1,1195100,22039
4,7,24,14,12,1061,4,1,1195103,34221
4,27,46,42,7,1419,1,1,1195134,92507
4,7,23,15,7,80,3,1,1195129,90036
3,25,49,0,7,494,1,1,1195119,94531
3,25,49,0,7,1398,1,1,1195118,94531
3,25,49,0,7,504,1,1,1195120,94531
6,29,54,22,36,190,3,1,1195179,8077
0,4,87,22,36,1024,0,1,1195144,7939
4,7,37,38,7,799,1,1,1195139,92680
6,6,27,22,8,380,2,1,1195175,80134
6,6,54,22,12,996,1,1,1195151,33175
2,25,63,22,43,190,1,1,1195173,17331
4,25,24,11,7,255,1,1,1195161,92563
3,25,49,20,47,1398,1,1,1195241,29016
2,25,63,22,52,279,1,1,1195212,22207
6,11,54,22,12,190,1,1,1195201,34997
3,25,49,32,47,494,1,1,1195188,29016
0,4,87,22,18,279,1,1,1195186,61491
9,14,3,22,12,113,2,1,1195237,32708
3,25,49,1,28,1398,1,1,1195216,55042
3,25,49,1,28,1398,1,1,1195215,55042
3,25,49,26,28,504,3,1,1195214,55042
0,37,1,22,39,190,2,1,1195232,11743
3,25,31,23,47,504,1,1,1195219,29016
3,25,31,23,47,1398,1,1,1195218,29016
4,25,23,15,12,132,3,1,1195229,32034
4,27,37,25,39,1307,1,1,1195225,12134
4,21,46,42,22,966,1,1,1195220,70043
6,6,55,22,28,190,3,1,1195398,55355
6,6,55,22,40,955,1,1,1195297,44216
4,27,37,38,55,868,1,1,1195383,98056
0,28,58,22,40,598,1,1,1194787,45216
6,29,54,22,43,190,0,1,1195339,19602
6,11,54,22,8,190,1,1,1194779,80916
0,4,1,22,7,1498,1,1,1194780,92301
3,25,49,20,50,1398,1,1,1194715,79316
3,25,49,1,13,1398,1,1,1195293,30083
6,17,7,22,12,1024,1,1,1195255,34209
0,4,1,22,7,1419,1,1,1195253,91601
3,25,49,32,47,1398,1,1,1195252,29445
3,25,49,0,12,1398,1,1,1195246,33161
4,27,81,44,7,377,1,1,1195284,90802
4,7,23,15,56,1467,1,1,1195292,53150
0,28,87,22,7,729,1,1,1195272,90504
6,29,54,22,9,996,1,1,1195263,6040
4,27,24,11,40,598,1,1,1193935,44128
4,27,24,11,8,805,1,1,1195258,80209
2,25,86,22,40,1419,3,1,1195291,45069
3,25,49,20,40,504,3,1,1195290,45069
2,25,75,22,1,729,2,1,1195299,99517
6,29,54,22,43,996,1,1,1195338,19602
3,25,83,28,7,504,3,1,1194775,94541
4,21,37,38,18,1349,1,1,1194758,62221
4,7,24,14,38,190,1,1,1194718,89519
0,28,1,22,11,1498,1,1,1194719,19703
3,25,49,20,50,504,3,1,1194716,79316
6,6,77,22,29,1419,1,1,1194732,63366
2,25,32,22,27,190,2,1,1195298,48271
8,25,15,22,38,1291,1,1,1194738,89106
0,4,72,22,43,1024,1,1,1194756,15146
3,25,49,0,7,504,1,1,1194733,91601
6,6,54,22,39,1005,1,1,1194745,11703
4,26,46,42,38,991,0,1,1194744,89108
4,32,46,8,7,449,1,1,1194773,95037
3,25,49,32,51,504,3,1,1195336,84648
4,21,40,3,7,1401,1,1,1194765,95677
6,11,54,22,12,190,1,1,1194764,32601
3,25,49,32,49,1182,1,1,1194760,38133
6,6,54,22,18,996,1,1,1195330,60089
1,41,79,22,12,1419,1,1,1195309,33308
6,11,54,22,50,579,1,1,1195304,75056
0,28,87,22,40,1361,1,1,1195318,44709
0,37,58,22,7,353,1,1,1195310,95030
10,26,34,22,18,312,1,1,1195316,60188
3,25,49,1,12,459,1,1,1195314,33840
6,29,54,22,7,1498,1,1,1195312,94536
4,25,24,11,51,518,1,1,1195381,84315
4,27,24,11,13,1515,1,1,1195375,31028
4,21,24,14,52,794,1,0,1195369,23666
6,11,54,22,20,1419,1,1,1195344,66213
1,42,60,22,50,503,1,1,1193876,78731
4,21,24,13,22,1174,5,0,1195345,71030
4,21,24,14,52,718,1,1,1195368,23666
10,26,34,22,43,966,1,1,1195364,17517
6,5,55,22,9,644,1,1,1195361,23146
1,19,80,22,12,598,2,1,1195359,33062
3,25,31,17,50,1398,3,1,1193875,78731
6,6,54,22,28,996,1,0,1195371,55104
3,25,49,1,13,494,1,1,1193864,30072
6,5,55,22,18,1258,1,1,1195370,60402
3,25,47,36,6,504,3,1,1193867,86409
3,25,83,28,6,494,1,1,1193866,86409
3,25,49,1,13,504,4,1,1193865,30072
6,29,55,22,4,996,1,1,1193868,72120
6,6,54,22,55,996,1,1,1193894,98102
0,28,1,22,50,1419,1,1,1195380,77379
0,4,1,22,12,279,1,1,1193881,33181
4,27,81,4,18,556,1,1,1193880,61839
2,25,70,22,7,312,1,1,1193879,92026
4,7,24,12,39,279,1,1,1193893,11779
6,6,7,22,18,1102,5,0,1193887,60609
6,6,7,22,18,1111,1,1,1193886,60609
6,6,7,22,18,190,1,1,1193885,60609
4,27,24,12,50,377,1,1,1193891,78027
4,7,24,12,7,1429,1,1,1193889,95451
3,25,47,36,42,504,1,1,1193916,97214
2,25,63,22,40,312,1,1,1193908,44134
2,25,22,22,7,113,1,1,1193915,92592
2,25,22,22,7,967,4,1,1193914,92592
3,25,49,20,49,494,1,1,1193912,37229
3,25,49,35,7,1398,1,1,1193924,90603
3,25,49,20,6,494,1,1,1193918,37229
3,25,49,20,49,494,1,1,1193917,37229
10,26,16,22,18,450,1,1,1193923,60035
6,5,7,22,50,312,1,1,1193922,78703
0,4,1,22,36,1024,1,1,1193952,8107
0,4,36,22,10,821,1,1,1193987,20011
6,6,55,22,56,1498,1,1,1193972,53216
6,6,54,22,7,729,1,1,1193947,93384
2,25,22,22,40,279,1,1,1193936,44128
3,25,47,36,13,494,1,1,1193945,30324
2,25,22,22,40,598,3,1,1193937,44128
0,4,36,22,4,131,1,1,1193941,72701
1,42,60,22,32,174,1,1,1193959,27511
6,6,7,22,19,644,1,1,1193954,46032
4,1,24,11,8,1173,1,1,1193956,80227
2,25,45,22,8,312,1,1,1193955,80227
3,25,31,31,43,504,1,1,1193961,18301
3,25,31,31,43,1398,1,1,1193960,18301
3,25,49,1,4,504,3,1,1193968,72712
1,42,73,22,27,1445,3,1,1193963,48197
6,6,55,22,8,1111,1,1,1193962,80537
6,6,54,22,39,190,1,1,1195387,14211
0,4,36,22,13,1157,3,1,1193978,30542
3,25,49,26,24,1398,3,1,1193976,21014
8,25,8,22,43,981,1,1,1195394,15221
4,25,24,11,7,1401,1,1,1195409,92844
4,27,24,11,12,69,1,1,1195401,32765
4,7,40,3,39,1218,1,0,1194524,11733
6,6,54,22,30,190,2,1,1194148,39455
6,17,55,22,29,729,0,1,1195406,63115
3,25,49,20,24,1398,1,1,1194052,70605
3,25,49,20,16,494,1,1,1195006,51039
6,6,54,22,36,644,1,1,1194883,7310
6,29,54,22,36,190,1,1,1194791,8852
4,12,23,15,7,443,1,1,1194812,95624
4,12,23,46,13,1073,5,0,1194808,30329
6,29,54,22,36,1261,1,1,1194789,7524
6,29,54,22,36,996,1,1,1194792,7086
6,6,54,22,32,1294,1,1,1194805,28756
3,25,49,20,50,1398,1,1,1194145,79323
4,12,23,46,13,943,1,1,1194807,30329
1,42,80,22,52,1230,1,1,1194798,23219
0,4,36,22,35,1118,2,1,1194793,3833
3,25,49,20,50,504,3,1,1194144,79323
0,4,1,22,24,1329,2,1,1194796,21114
0,4,1,22,12,1024,1,1,1194794,34104
4,21,40,3,52,1371,1,1,1194142,23060
6,17,54,22,9,955,1,1,1194795,6770
1,42,73,22,12,1329,1,1,1194160,32904
6,40,55,22,50,589,1,1,1194836,78626
10,26,16,22,43,729,1,1,1194826,19465
4,12,37,25,13,1517,3,1,1194874,31791
10,26,34,22,56,763,1,1,1194821,54455
6,5,54,22,13,190,1,1,1194820,30082
4,25,23,15,36,80,3,1,1194817,7017
3,25,47,36,36,78,1,1,1194816,7731
3,25,49,26,7,1398,1,1,1194861,95519
3,25,49,26,32,504,3,1,1194163,28027
4,7,23,46,44,187,1,1,1194850,771
4,32,24,12,12,1291,0,1,1194845,32092
3,25,49,20,51,1398,3,1,1194183,84070
4,27,23,46,50,680,1,1,1194838,78553
3,25,49,26,32,1398,3,1,1194162,28027
6,29,55,22,36,1498,1,1,1194161,7087
3,25,49,20,51,504,3,1,1194182,84070
4,25,40,18,18,31,1,1,1194165,61822
4,27,37,24,13,1069,1,1,1194164,30068
3,25,49,20,4,379,0,1,1194858,72762
6,29,54,22,20,996,1,1,1194859,66071
2,25,63,22,43,312,2,1,1194176,18963
4,21,46,8,55,1052,1,1,1194904,98092
1,42,60,22,24,842,2,1,1194507,20748
6,29,7,22,40,661,1,1,1194999,43760
6,29,54,22,36,644,1,1,1194195,8690
2,25,51,22,39,312,2,1,1194979,11236
3,25,49,0,49,494,1,1,1194865,37042
4,25,24,11,50,1064,1,1,1194898,76054
6,29,54,22,39,996,1,1,1194217,11727
6,6,55,22,8,190,3,1,1194895,80214
2,25,63,22,7,279,1,1,1194976,94952
6,6,55,22,39,190,1,1,1194930,11727
6,5,54,22,7,955,1,1,1194909,92551
6,6,55,22,41,190,1,1,1194974,73003
0,4,1,22,50,729,2,1,1194926,77029
0,4,1,22,12,190,1,1,1194923,32211
3,25,49,0,49,504,3,1,1194911,37042
6,6,55,22,36,955,1,1,1194970,7724
6,29,54,22,56,1498,1,1,1194944,53130
4,27,23,15,4,486,3,1,1194932,85374
3,25,49,32,7,504,1,1,1194957,90019
2,25,4,22,50,312,1,1,1194965,77065
6,6,55,22,57,955,1,1,1194964,25405
6,6,54,22,52,190,1,1,1194960,22554
4,27,23,45,18,440,1,1,1194990,60004
2,25,29,22,7,1337,1,1,1194505,90014
3,25,49,20,50,1398,1,1,1194980,78130
4,27,24,14,50,69,1,1,1194997,79416
1,19,73,22,50,1156,1,1,1194381,77705
8,25,15,22,7,1317,5,0,1195652,92101
4,27,23,45,18,58,1,1,1194989,60004
6,11,54,22,7,1200,1,1,1194346,91773
3,25,83,28,24,504,3,1,1194361,21205
6,6,54,22,7,190,1,1,1194344,94583
3,25,31,31,19,494,1,1,1194369,46947
4,7,81,44,32,173,1,1,1194360,28451
5,20,62,22,13,1185,1,1,1194352,30328
0,4,72,22,7,1419,1,1,1194349,90039
6,29,54,22,24,1247,1,1,1194347,21076
2,25,13,22,7,729,1,1,1194358,92122
6,11,54,22,7,1258,1,1,1194353,90604
6,29,54,22,7,996,1,1,1195195,92014
3,25,49,20,6,504,3,1,1194365,85301
4,27,40,3,7,528,1,1,1194363,91790
3,25,49,0,16,1398,1,1,1194362,52806
0,4,72,22,4,1157,1,1,1194986,72033
4,27,24,14,50,925,4,1,1194367,76209
3,25,30,30,12,504,3,1,1194368,32233
0,4,1,22,36,729,1,1,1194504,8003
2,25,75,22,10,312,2,1,1194477,20006
4,21,37,24,24,1175,0,1,1194448,20785
0,4,36,22,39,1498,3,1,1194385,11224
3,25,83,28,2,504,3,1,1194382,35805
0,4,72,22,50,175,1,1,1194445,75662
4,21,24,11,18,166,1,1,1194402,61342
4,27,24,14,12,1500,1,0,1194420,33027
0,4,72,22,12,190,2,1,1194418,33035
2,25,63,22,22,598,2,1,1194409,70435
2,25,63,22,40,1024,1,1,1194474,44118
3,25,83,29,12,504,3,1,1194453,33904
3,25,49,0,24,1398,1,1,1194458,20854
3,25,49,0,24,494,1,1,1194457,20854
4,25,37,38,56,1173,1,1,1194454,53404
4,32,23,45,7,1153,1,1,1194996,95112
5,10,66,22,40,1038,1,1,1194456,45220
6,29,54,22,24,955,1,1,1194455,21862
2,25,51,22,27,279,1,1,1194470,49601
3,25,49,0,24,504,1,1,1194459,20854
6,29,54,22,12,190,1,1,1194468,32052
2,25,10,22,36,279,4,1,1194464,7070
3,25,49,20,50,504,3,1,1194466,79316
3,25,49,20,50,1398,3,1,1194465,79316
6,29,55,22,39,996,3,1,1194503,12822
2,25,13,22,24,113,1,1,1194495,21215
0,4,1,22,39,190,2,1,1194490,14211
0,4,72,22,40,1419,1,1,1194484,44111
4,25,24,11,43,1135,1,1,1194479,17111
3,25,49,32,57,504,3,1,1194478,25313
6,6,55,22,7,996,1,1,1194494,95605
3,25,49,32,39,504,1,1,1194493,11552
2,25,32,22,7,279,1,1,1194991,94952
0,4,72,22,50,174,1,1,1194497,75024
0,28,36,22,7,729,1,1,1194496,90033
4,26,37,25,29,1135,1,1,1192290,63138
2,25,63,22,24,190,1,1,1195647,20720
2,25,25,22,1,729,1,1,1192772,99901
6,11,55,22,13,1261,1,1,1195655,30281
0,37,1,22,50,279,1,1,1193498,77584
8,25,21,22,7,291,1,1,1192273,90008
4,27,37,25,50,486,3,1,1193245,76087
4,27,24,11,18,644,1,1,1193147,60201
6,11,55,22,36,1498,1,1,1192703,8037
10,26,34,22,23,1227,1,1,1192638,2176
3,25,49,0,52,504,3,1,1192270,22192
6,5,55,22,18,729,1,1,1195875,60089
3,25,49,0,52,1398,1,1,1192269,22192
2,25,63,22,12,1024,1,1,1192637,33414
1,38,69,22,50,190,1,1,1192399,78526
4,26,37,25,29,966,1,1,1192291,63138
3,25,49,20,50,1398,4,1,1192542,77379
0,4,72,22,2,967,1,1,1192301,36078
6,6,55,22,43,996,1,1,1192365,18621
4,27,37,38,24,693,1,1,1192313,21108
6,29,54,22,24,996,1,1,1192356,20774
4,27,24,14,43,696,1,1,1192348,19380
4,27,24,11,12,1401,1,1,1192317,33139
4,25,24,11,41,1448,1,1,1192453,73501
4,25,81,43,18,505,1,1,1192403,61822
4,7,24,11,39,542,1,1,1192536,11218
1,42,60,22,29,582,1,1,1192437,64118
4,25,24,11,27,775,1,1,1192426,48059
6,40,55,22,56,1429,2,1,1192411,54655
1,19,60,22,56,382,1,1,1192527,53404
6,6,54,22,2,190,1,1,1192464,35208
4,27,81,39,43,1163,1,1,1192518,17104
4,27,37,25,44,1054,1,1,1192507,910
3,25,49,20,50,494,1,1,1192472,76542
4,25,24,12,13,1298,1,1,1192632,30349
3,25,49,20,50,494,1,1,1192543,77379
1,42,60,22,24,1329,1,1,1192584,21201
6,6,54,22,40,1361,1,1,1192555,44708
6,6,54,22,29,955,1,1,1192574,63019
3,25,49,20,50,504,1,1,1192544,77379
4,27,24,11,28,454,1,1,1192564,55117
6,29,54,22,28,1258,1,1,1192556,56377
4,25,24,12,13,1288,0,1,1192631,30349
2,25,13,22,8,450,1,1,1192618,80534
4,25,37,25,52,1064,1,1,1192613,22840
6,5,54,22,36,996,1,1,1192598,8610
6,6,7,22,10,1,2,1,1192600,20002
2,25,22,22,29,1419,1,1,1192619,63141
4,25,24,12,13,137,1,1,1192629,30349
4,25,24,12,13,489,3,1,1192628,30349
4,25,24,11,50,1122,1,1,1192620,78704
3,25,49,0,9,504,4,1,1192660,6108
0,0,36,22,43,568,1,1,1192639,19454
1,42,73,22,7,600,1,1,1192659,92831
2,25,35,22,2,598,2,1,1192650,36612
6,6,55,22,32,644,1,1,1192642,27603
6,6,55,22,40,996,1,1,1192653,45814
4,27,24,11,18,695,1,1,1192662,62203
4,21,24,14,43,720,3,1,1192684,16901
4,25,37,38,55,696,1,1,1192683,98003
3,25,49,20,50,1398,3,1,1192676,79416
3,25,49,20,39,504,4,1,1192682,12550
6,6,55,22,20,644,1,1,1192673,66044
3,25,49,20,7,504,1,1,1192670,92122
4,25,23,15,18,1149,1,1,1192669,60617
6,6,54,22,12,1498,1,1,1192678,33177
3,25,49,20,50,504,3,1,1192677,79415
6,29,54,22,55,579,1,1,1192759,98625
1,19,60,22,7,279,1,1,1192752,96151
4,25,46,42,54,7,5,0,1192734,5059
0,4,72,22,7,729,1,1,1192705,90047
6,29,54,22,32,955,1,1,1192733,27030
4,7,23,45,7,745,5,0,1193146,90745
4,7,24,11,13,661,1,1,1192709,30265
4,7,24,11,13,1173,1,1,1192708,30265
2,25,22,22,12,190,3,1,1192717,32708
4,12,23,15,43,1426,1,1,1192730,17013
4,12,23,15,43,1426,1,1,1192729,17013
6,29,55,22,34,1498,1,1,1192746,68328
6,29,55,22,43,1247,1,1,1192743,18651
0,4,36,22,12,1341,1,1,1192751,33172
3,25,31,23,8,494,1,1,1192744,81625
6,29,54,22,12,1157,1,1,1192750,32792
6,29,54,22,56,729,1,1,1192747,54914
6,29,54,22,12,996,1,1,1192749,33417
6,29,54,22,32,644,1,1,1192748,28401
6,29,54,22,12,190,1,1,1192754,33146
6,29,54,22,21,1498,1,1,1192758,40216
2,25,0,22,23,279,1,1,1192756,1453
0,4,58,22,52,1329,2,1,1192753,22546
6,29,54,22,7,1024,0,1,1192755,95037
6,29,54,22,27,1249,1,1,1192757,49056
0,0,1,22,55,450,1,1,1192791,98004
4,25,24,11,18,1206,5,0,1193135,61701
3,25,83,29,7,1398,3,1,1192815,94115
4,7,24,13,7,729,1,1,1192785,95762
4,27,40,3,41,696,3,1,1196183,74120
6,29,54,22,50,644,1,1,1192761,75457
6,29,54,22,39,1498,1,1,1192760,11234
